Date;JourDeLaSemaine;Pays;Continent;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-04-22;Vendredi;Australie;Oceanie;Visiteur;7J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Australie;Oceanie;Visiteur;8J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Australie;Oceanie;Visiteur;9J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Australie;Oceanie;Visiteur;10J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Australie;Oceanie;Visiteur;11J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Australie;Oceanie;Visiteur;12J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Australie;Oceanie;Visiteur;13J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Australie;Oceanie;Visiteur;14J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Europe de l'Est;Europe;Visiteur;1J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Europe de l'Est;Europe;Visiteur;2J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Europe de l'Est;Europe;Visiteur;3J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Europe de l'Est;Europe;Visiteur;4J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Europe de l'Est;Europe;Visiteur;5J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Europe de l'Est;Europe;Visiteur;6J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Europe de l'Est;Europe;Visiteur;7J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Europe de l'Est;Europe;Visiteur;8J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Europe de l'Est;Europe;Visiteur;9J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Europe de l'Est;Europe;Visiteur;10J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Europe de l'Est;Europe;Visiteur;11J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Europe de l'Est;Europe;Visiteur;12J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Europe de l'Est;Europe;Visiteur;13J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Europe de l'Est;Europe;Visiteur;14J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Moyen Orient;Asie;Visiteur;1J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Moyen Orient;Asie;Visiteur;2J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Moyen Orient;Asie;Visiteur;3J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Moyen Orient;Asie;Visiteur;4J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Moyen Orient;Asie;Visiteur;5J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Moyen Orient;Asie;Visiteur;6J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Moyen Orient;Asie;Visiteur;7J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Moyen Orient;Asie;Visiteur;8J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Moyen Orient;Asie;Visiteur;9J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Moyen Orient;Asie;Visiteur;10J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Moyen Orient;Asie;Visiteur;11J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Moyen Orient;Asie;Visiteur;12J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Moyen Orient;Asie;Visiteur;13J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autres Moyen Orient;Asie;Visiteur;14J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autriche;Europe;Visiteur;1J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autriche;Europe;Visiteur;2J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autriche;Europe;Visiteur;3J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autriche;Europe;Visiteur;4J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autriche;Europe;Visiteur;5J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autriche;Europe;Visiteur;6J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autriche;Europe;Visiteur;7J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autriche;Europe;Visiteur;8J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autriche;Europe;Visiteur;9J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autriche;Europe;Visiteur;10J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autriche;Europe;Visiteur;11J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autriche;Europe;Visiteur;12J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autriche;Europe;Visiteur;13J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Autriche;Europe;Visiteur;14J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Baltes;Europe;Visiteur;1J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Baltes;Europe;Visiteur;2J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Baltes;Europe;Visiteur;3J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Baltes;Europe;Visiteur;4J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Baltes;Europe;Visiteur;5J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Baltes;Europe;Visiteur;6J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Baltes;Europe;Visiteur;7J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Baltes;Europe;Visiteur;8J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Baltes;Europe;Visiteur;9J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Baltes;Europe;Visiteur;10J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Baltes;Europe;Visiteur;11J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Baltes;Europe;Visiteur;12J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Baltes;Europe;Visiteur;13J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Baltes;Europe;Visiteur;14J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Belgique;Europe;Visiteur;1J;Touriste Etranger;All-FIMU;51
2016-04-22;Vendredi;Belgique;Europe;Visiteur;2J;Touriste Etranger;All-FIMU;76
2016-04-22;Vendredi;Belgique;Europe;Visiteur;3J;Touriste Etranger;All-FIMU;76
2016-04-22;Vendredi;Belgique;Europe;Visiteur;4J;Touriste Etranger;All-FIMU;76
2016-04-22;Vendredi;Belgique;Europe;Visiteur;5J;Touriste Etranger;All-FIMU;76
2016-04-22;Vendredi;Belgique;Europe;Visiteur;6J;Touriste Etranger;All-FIMU;76
2016-04-22;Vendredi;Belgique;Europe;Visiteur;7J;Touriste Etranger;All-FIMU;76
2016-04-22;Vendredi;Belgique;Europe;Visiteur;8J;Touriste Etranger;All-FIMU;76
2016-04-22;Vendredi;Belgique;Europe;Visiteur;9J;Touriste Etranger;All-FIMU;76
2016-04-22;Vendredi;Belgique;Europe;Visiteur;10J;Touriste Etranger;All-FIMU;76
2016-04-22;Vendredi;Belgique;Europe;Visiteur;11J;Touriste Etranger;All-FIMU;76
2016-04-22;Vendredi;Belgique;Europe;Visiteur;12J;Touriste Etranger;All-FIMU;76
2016-04-22;Vendredi;Belgique;Europe;Visiteur;13J;Touriste Etranger;All-FIMU;76
2016-04-22;Vendredi;Belgique;Europe;Visiteur;14J;Touriste Etranger;All-FIMU;76
2016-04-22;Vendredi;Bosnie-Herzégovine;Europe;Visiteur;1J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Bosnie-Herzégovine;Europe;Visiteur;2J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Bosnie-Herzégovine;Europe;Visiteur;3J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Bosnie-Herzégovine;Europe;Visiteur;4J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Bosnie-Herzégovine;Europe;Visiteur;5J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Bosnie-Herzégovine;Europe;Visiteur;6J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Bosnie-Herzégovine;Europe;Visiteur;7J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Bosnie-Herzégovine;Europe;Visiteur;8J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Bosnie-Herzégovine;Europe;Visiteur;9J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Bosnie-Herzégovine;Europe;Visiteur;10J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Bosnie-Herzégovine;Europe;Visiteur;11J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Bosnie-Herzégovine;Europe;Visiteur;12J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Bosnie-Herzégovine;Europe;Visiteur;13J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Bosnie-Herzégovine;Europe;Visiteur;14J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Brésil;Amérique;Visiteur;1J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Brésil;Amérique;Visiteur;2J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Brésil;Amérique;Visiteur;3J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Brésil;Amérique;Visiteur;4J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Brésil;Amérique;Visiteur;5J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Brésil;Amérique;Visiteur;6J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Brésil;Amérique;Visiteur;7J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Brésil;Amérique;Visiteur;8J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Brésil;Amérique;Visiteur;9J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Brésil;Amérique;Visiteur;10J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Brésil;Amérique;Visiteur;11J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Brésil;Amérique;Visiteur;12J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Brésil;Amérique;Visiteur;13J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Brésil;Amérique;Visiteur;14J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Cameroun;Afrique;Visiteur;1J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Cameroun;Afrique;Visiteur;2J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Cameroun;Afrique;Visiteur;3J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Cameroun;Afrique;Visiteur;4J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Cameroun;Afrique;Visiteur;5J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Cameroun;Afrique;Visiteur;6J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Cameroun;Afrique;Visiteur;7J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Cameroun;Afrique;Visiteur;8J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Cameroun;Afrique;Visiteur;9J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Cameroun;Afrique;Visiteur;10J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Cameroun;Afrique;Visiteur;11J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Cameroun;Afrique;Visiteur;12J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Cameroun;Afrique;Visiteur;13J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Cameroun;Afrique;Visiteur;14J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Canada;Amérique;Visiteur;2J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Canada;Amérique;Visiteur;3J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Canada;Amérique;Visiteur;4J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Canada;Amérique;Visiteur;5J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Canada;Amérique;Visiteur;6J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Canada;Amérique;Visiteur;7J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Canada;Amérique;Visiteur;8J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Canada;Amérique;Visiteur;9J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Canada;Amérique;Visiteur;10J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Canada;Amérique;Visiteur;11J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Canada;Amérique;Visiteur;12J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Canada;Amérique;Visiteur;13J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Canada;Amérique;Visiteur;14J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Caucase;Asie;Visiteur;1J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Caucase;Asie;Visiteur;2J;Touriste Etranger;All-FIMU;38
2016-04-22;Vendredi;Caucase;Asie;Visiteur;3J;Touriste Etranger;All-FIMU;38
2016-04-22;Vendredi;Caucase;Asie;Visiteur;4J;Touriste Etranger;All-FIMU;38
2016-04-22;Vendredi;Caucase;Asie;Visiteur;5J;Touriste Etranger;All-FIMU;38
2016-04-22;Vendredi;Caucase;Asie;Visiteur;6J;Touriste Etranger;All-FIMU;38
2016-04-22;Vendredi;Caucase;Asie;Visiteur;7J;Touriste Etranger;All-FIMU;38
2016-04-22;Vendredi;Caucase;Asie;Visiteur;8J;Touriste Etranger;All-FIMU;38
2016-04-22;Vendredi;Caucase;Asie;Visiteur;9J;Touriste Etranger;All-FIMU;38
2016-04-22;Vendredi;Caucase;Asie;Visiteur;10J;Touriste Etranger;All-FIMU;38
2016-04-22;Vendredi;Caucase;Asie;Visiteur;11J;Touriste Etranger;All-FIMU;38
2016-04-22;Vendredi;Caucase;Asie;Visiteur;12J;Touriste Etranger;All-FIMU;38
2016-04-22;Vendredi;Caucase;Asie;Visiteur;13J;Touriste Etranger;All-FIMU;38
2016-04-22;Vendredi;Caucase;Asie;Visiteur;14J;Touriste Etranger;All-FIMU;38
2016-04-22;Vendredi;Caucase;Europe;Visiteur;1J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Caucase;Europe;Visiteur;2J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Caucase;Europe;Visiteur;3J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Caucase;Europe;Visiteur;4J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Caucase;Europe;Visiteur;5J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Caucase;Europe;Visiteur;6J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Caucase;Europe;Visiteur;7J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Caucase;Europe;Visiteur;8J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Caucase;Europe;Visiteur;9J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Caucase;Europe;Visiteur;10J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Caucase;Europe;Visiteur;11J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Caucase;Europe;Visiteur;12J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Caucase;Europe;Visiteur;13J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Caucase;Europe;Visiteur;14J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Chine;Asie;Visiteur;1J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Chine;Asie;Visiteur;2J;Touriste Etranger;All-FIMU;35
2016-04-22;Vendredi;Chine;Asie;Visiteur;3J;Touriste Etranger;All-FIMU;35
2016-04-22;Vendredi;Chine;Asie;Visiteur;4J;Touriste Etranger;All-FIMU;35
2016-04-22;Vendredi;Chine;Asie;Visiteur;5J;Touriste Etranger;All-FIMU;35
2016-04-22;Vendredi;Chine;Asie;Visiteur;6J;Touriste Etranger;All-FIMU;35
2016-04-22;Vendredi;Chine;Asie;Visiteur;7J;Touriste Etranger;All-FIMU;35
2016-04-22;Vendredi;Chine;Asie;Visiteur;8J;Touriste Etranger;All-FIMU;35
2016-04-22;Vendredi;Chine;Asie;Visiteur;9J;Touriste Etranger;All-FIMU;35
2016-04-22;Vendredi;Chine;Asie;Visiteur;10J;Touriste Etranger;All-FIMU;35
2016-04-22;Vendredi;Chine;Asie;Visiteur;11J;Touriste Etranger;All-FIMU;35
2016-04-22;Vendredi;Chine;Asie;Visiteur;12J;Touriste Etranger;All-FIMU;35
2016-04-22;Vendredi;Chine;Asie;Visiteur;13J;Touriste Etranger;All-FIMU;35
2016-04-22;Vendredi;Chine;Asie;Visiteur;14J;Touriste Etranger;All-FIMU;35
2016-04-22;Vendredi;Corée du Sud;Asie;Visiteur;1J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Corée du Sud;Asie;Visiteur;2J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Corée du Sud;Asie;Visiteur;3J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Corée du Sud;Asie;Visiteur;4J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Corée du Sud;Asie;Visiteur;5J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Corée du Sud;Asie;Visiteur;6J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Corée du Sud;Asie;Visiteur;7J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Corée du Sud;Asie;Visiteur;8J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Corée du Sud;Asie;Visiteur;9J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Corée du Sud;Asie;Visiteur;10J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Corée du Sud;Asie;Visiteur;11J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Corée du Sud;Asie;Visiteur;12J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Corée du Sud;Asie;Visiteur;13J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Corée du Sud;Asie;Visiteur;14J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Égypte;Afrique;Visiteur;2J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Égypte;Afrique;Visiteur;3J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Égypte;Afrique;Visiteur;4J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Égypte;Afrique;Visiteur;5J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Égypte;Afrique;Visiteur;6J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Égypte;Afrique;Visiteur;7J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Égypte;Afrique;Visiteur;8J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Égypte;Afrique;Visiteur;9J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Égypte;Afrique;Visiteur;10J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Égypte;Afrique;Visiteur;11J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Égypte;Afrique;Visiteur;12J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Égypte;Afrique;Visiteur;13J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Égypte;Afrique;Visiteur;14J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Émirats Arabes Unis;Asie;Visiteur;1J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Émirats Arabes Unis;Asie;Visiteur;2J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Émirats Arabes Unis;Asie;Visiteur;3J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Émirats Arabes Unis;Asie;Visiteur;4J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Émirats Arabes Unis;Asie;Visiteur;5J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Émirats Arabes Unis;Asie;Visiteur;6J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Émirats Arabes Unis;Asie;Visiteur;7J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Émirats Arabes Unis;Asie;Visiteur;8J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Émirats Arabes Unis;Asie;Visiteur;9J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Émirats Arabes Unis;Asie;Visiteur;10J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Émirats Arabes Unis;Asie;Visiteur;11J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Émirats Arabes Unis;Asie;Visiteur;12J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Émirats Arabes Unis;Asie;Visiteur;13J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Émirats Arabes Unis;Asie;Visiteur;14J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Espagne;Europe;Visiteur;1J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Espagne;Europe;Visiteur;2J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Espagne;Europe;Visiteur;3J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Espagne;Europe;Visiteur;4J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Espagne;Europe;Visiteur;5J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Espagne;Europe;Visiteur;6J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Espagne;Europe;Visiteur;7J;Touriste Etranger;All-FIMU;#
2016-04-22;Vendredi;Espagne;Europe;Visiteur;8J;Touriste Etranger;All-FIMU;#
