Date;JourDeLaSemaine;Geolife;CSP;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-04-22;Vendredi;NR;NR;Visiteur;9J;Résident ;All-FIMU;840
2016-04-22;Vendredi;NR;NR;Visiteur;9J;Touriste Français;All-FIMU;5007
2016-04-22;Vendredi;NR;NR;Visiteur;10J;Résident ;All-FIMU;517
2016-04-22;Vendredi;NR;NR;Visiteur;10J;Touriste Français;All-FIMU;7871
2016-04-22;Vendredi;NR;NR;Visiteur;11J;Résident ;All-FIMU;4987
2016-04-22;Vendredi;NR;NR;Visiteur;11J;Touriste Français;All-FIMU;5859
2016-04-22;Vendredi;NR;NR;Visiteur;12J;Résident ;All-FIMU;6303
2016-04-22;Vendredi;NR;NR;Visiteur;12J;Touriste Français;All-FIMU;1445
2016-04-22;Vendredi;NR;NR;Visiteur;13J;Résident ;All-FIMU;8422
2016-04-22;Vendredi;NR;NR;Visiteur;13J;Touriste Français;All-FIMU;9178
2016-04-22;Vendredi;NR;NR;Visiteur;14J;Résident ;All-FIMU;3669
2016-04-22;Vendredi;NR;NR;Visiteur;14J;Touriste Français;All-FIMU;5430
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;1J;Résident ;All-FIMU;2036
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;1J;Touriste Français;All-FIMU;7224
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;2J;Résident ;All-FIMU;4070
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;2J;Touriste Français;All-FIMU;3816
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;3J;Résident ;All-FIMU;1567
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;3J;Touriste Français;All-FIMU;1791
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;4J;Résident ;All-FIMU;671
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;4J;Touriste Français;All-FIMU;5716
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;5J;Résident ;All-FIMU;589
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;5J;Touriste Français;All-FIMU;5523
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;6J;Résident ;All-FIMU;9644
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;6J;Touriste Français;All-FIMU;6605
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;7J;Résident ;All-FIMU;8495
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;7J;Touriste Français;All-FIMU;176
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;8J;Résident ;All-FIMU;8077
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;8J;Touriste Français;All-FIMU;7595
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;9J;Résident ;All-FIMU;5979
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;9J;Touriste Français;All-FIMU;9144
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;10J;Résident ;All-FIMU;5344
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;10J;Touriste Français;All-FIMU;6836
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;11J;Résident ;All-FIMU;5054
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;11J;Touriste Français;All-FIMU;7140
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;12J;Résident ;All-FIMU;8624
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;12J;Touriste Français;All-FIMU;1082
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;13J;Résident ;All-FIMU;244
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;13J;Touriste Français;All-FIMU;9007
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;14J;Résident ;All-FIMU;2311
2016-04-22;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;14J;Touriste Français;All-FIMU;1978
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;1J;Résident ;All-FIMU;757
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;1J;Touriste Français;All-FIMU;9364
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;2J;Résident ;All-FIMU;4929
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;2J;Touriste Français;All-FIMU;1843
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;3J;Résident ;All-FIMU;4036
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;3J;Touriste Français;All-FIMU;2134
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;4J;Résident ;All-FIMU;9125
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;4J;Touriste Français;All-FIMU;4836
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;5J;Résident ;All-FIMU;7438
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;5J;Touriste Français;All-FIMU;2581
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;6J;Résident ;All-FIMU;392
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;6J;Touriste Français;All-FIMU;4884
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;7J;Résident ;All-FIMU;2547
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;7J;Touriste Français;All-FIMU;5699
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;8J;Résident ;All-FIMU;5747
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;8J;Touriste Français;All-FIMU;5968
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;9J;Résident ;All-FIMU;9382
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;9J;Touriste Français;All-FIMU;237
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;10J;Résident ;All-FIMU;222
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;10J;Touriste Français;All-FIMU;2548
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;11J;Résident ;All-FIMU;7322
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;11J;Touriste Français;All-FIMU;2993
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;12J;Résident ;All-FIMU;7978
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;12J;Touriste Français;All-FIMU;4187
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;13J;Résident ;All-FIMU;1907
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;13J;Touriste Français;All-FIMU;1489
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;14J;Résident ;All-FIMU;343
2016-04-22;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;14J;Touriste Français;All-FIMU;284
2016-04-22;Vendredi;populaire;Populaire;Visiteur;1J;Résident ;All-FIMU;7702
2016-04-22;Vendredi;populaire;Populaire;Visiteur;1J;Touriste Français;All-FIMU;6584
2016-04-22;Vendredi;populaire;Populaire;Visiteur;2J;Résident ;All-FIMU;9415
2016-04-22;Vendredi;populaire;Populaire;Visiteur;2J;Touriste Français;All-FIMU;1198
2016-04-22;Vendredi;populaire;Populaire;Visiteur;3J;Résident ;All-FIMU;3638
2016-04-22;Vendredi;populaire;Populaire;Visiteur;3J;Touriste Français;All-FIMU;9981
2016-04-22;Vendredi;populaire;Populaire;Visiteur;4J;Résident ;All-FIMU;4987
2016-04-22;Vendredi;populaire;Populaire;Visiteur;4J;Touriste Français;All-FIMU;3673
2016-04-22;Vendredi;populaire;Populaire;Visiteur;5J;Résident ;All-FIMU;5627
2016-04-22;Vendredi;populaire;Populaire;Visiteur;5J;Touriste Français;All-FIMU;7459
2016-04-22;Vendredi;populaire;Populaire;Visiteur;6J;Résident ;All-FIMU;966
2016-04-22;Vendredi;populaire;Populaire;Visiteur;6J;Touriste Français;All-FIMU;9093
2016-04-22;Vendredi;populaire;Populaire;Visiteur;7J;Résident ;All-FIMU;3433
2016-04-22;Vendredi;populaire;Populaire;Visiteur;7J;Touriste Français;All-FIMU;8344
2016-04-22;Vendredi;populaire;Populaire;Visiteur;8J;Résident ;All-FIMU;692
2016-04-22;Vendredi;populaire;Populaire;Visiteur;8J;Touriste Français;All-FIMU;1240
2016-04-22;Vendredi;populaire;Populaire;Visiteur;9J;Résident ;All-FIMU;5627
2016-04-22;Vendredi;populaire;Populaire;Visiteur;9J;Touriste Français;All-FIMU;6744
2016-04-22;Vendredi;populaire;Populaire;Visiteur;10J;Résident ;All-FIMU;5216
2016-04-22;Vendredi;populaire;Populaire;Visiteur;10J;Touriste Français;All-FIMU;3734
2016-04-22;Vendredi;populaire;Populaire;Visiteur;11J;Résident ;All-FIMU;8066
2016-04-22;Vendredi;populaire;Populaire;Visiteur;11J;Touriste Français;All-FIMU;1789
2016-04-22;Vendredi;populaire;Populaire;Visiteur;12J;Résident ;All-FIMU;8457
2016-04-22;Vendredi;populaire;Populaire;Visiteur;12J;Touriste Français;All-FIMU;1991
2016-04-22;Vendredi;populaire;Populaire;Visiteur;13J;Résident ;All-FIMU;5218
2016-04-22;Vendredi;populaire;Populaire;Visiteur;13J;Touriste Français;All-FIMU;6782
2016-04-22;Vendredi;populaire;Populaire;Visiteur;14J;Résident ;All-FIMU;7711
2016-04-22;Vendredi;populaire;Populaire;Visiteur;14J;Touriste Français;All-FIMU;9343
2016-04-22;Vendredi;residence secondaire;CSP en croissance;Visiteur;1J;Touriste Français;All-FIMU;315
2016-04-22;Vendredi;residence secondaire;CSP en croissance;Visiteur;2J;Touriste Français;All-FIMU;6683
2016-04-22;Vendredi;residence secondaire;CSP en croissance;Visiteur;3J;Touriste Français;All-FIMU;4660
2016-04-22;Vendredi;residence secondaire;CSP en croissance;Visiteur;4J;Touriste Français;All-FIMU;6128
2016-04-22;Vendredi;residence secondaire;CSP en croissance;Visiteur;5J;Touriste Français;All-FIMU;8234
2016-04-22;Vendredi;residence secondaire;CSP en croissance;Visiteur;6J;Touriste Français;All-FIMU;4824
2016-04-22;Vendredi;residence secondaire;CSP en croissance;Visiteur;7J;Touriste Français;All-FIMU;1302
2016-04-22;Vendredi;residence secondaire;CSP en croissance;Visiteur;8J;Touriste Français;All-FIMU;5048
2016-04-22;Vendredi;residence secondaire;CSP en croissance;Visiteur;9J;Touriste Français;All-FIMU;7109
2016-04-22;Vendredi;residence secondaire;CSP en croissance;Visiteur;10J;Touriste Français;All-FIMU;5110
2016-04-22;Vendredi;residence secondaire;CSP en croissance;Visiteur;11J;Touriste Français;All-FIMU;7505
2016-04-22;Vendredi;residence secondaire;CSP en croissance;Visiteur;12J;Touriste Français;All-FIMU;1765
2016-04-22;Vendredi;residence secondaire;CSP en croissance;Visiteur;13J;Touriste Français;All-FIMU;2811
2016-04-22;Vendredi;residence secondaire;CSP en croissance;Visiteur;14J;Touriste Français;All-FIMU;8956
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;1J;Résident ;All-FIMU;3245
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;1J;Touriste Français;All-FIMU;6903
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;2J;Résident ;All-FIMU;5254
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;2J;Touriste Français;All-FIMU;2221
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;3J;Résident ;All-FIMU;8659
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;3J;Touriste Français;All-FIMU;3340
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;4J;Résident ;All-FIMU;6410
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;4J;Touriste Français;All-FIMU;2818
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;5J;Résident ;All-FIMU;9327
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;5J;Touriste Français;All-FIMU;4237
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;6J;Résident ;All-FIMU;3520
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;6J;Touriste Français;All-FIMU;9182
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;7J;Résident ;All-FIMU;6768
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;7J;Touriste Français;All-FIMU;7945
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;8J;Résident ;All-FIMU;5230
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;8J;Touriste Français;All-FIMU;36
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;9J;Résident ;All-FIMU;5897
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;9J;Touriste Français;All-FIMU;8235
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;10J;Résident ;All-FIMU;8568
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;10J;Touriste Français;All-FIMU;4813
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;11J;Résident ;All-FIMU;1526
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;11J;Touriste Français;All-FIMU;4799
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;12J;Résident ;All-FIMU;1314
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;12J;Touriste Français;All-FIMU;8759
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;13J;Résident ;All-FIMU;2025
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;13J;Touriste Français;All-FIMU;5672
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;14J;Résident ;All-FIMU;6362
2016-04-22;Vendredi;rural dynamique;CSP+;Visiteur;14J;Touriste Français;All-FIMU;2038
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;1J;Résident ;All-FIMU;8566
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;1J;Touriste Français;All-FIMU;1137
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;2J;Résident ;All-FIMU;7752
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;2J;Touriste Français;All-FIMU;5719
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;3J;Résident ;All-FIMU;4357
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;3J;Touriste Français;All-FIMU;6618
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;4J;Résident ;All-FIMU;8677
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;4J;Touriste Français;All-FIMU;5843
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;5J;Résident ;All-FIMU;4079
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;5J;Touriste Français;All-FIMU;9486
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;6J;Résident ;All-FIMU;8345
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;6J;Touriste Français;All-FIMU;8702
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;7J;Résident ;All-FIMU;8477
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;7J;Touriste Français;All-FIMU;1126
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;8J;Résident ;All-FIMU;4119
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;8J;Touriste Français;All-FIMU;3416
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;9J;Résident ;All-FIMU;4530
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;9J;Touriste Français;All-FIMU;5489
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;10J;Résident ;All-FIMU;6221
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;10J;Touriste Français;All-FIMU;7350
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;11J;Résident ;All-FIMU;7683
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;11J;Touriste Français;All-FIMU;2831
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;12J;Résident ;All-FIMU;9280
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;12J;Touriste Français;All-FIMU;4605
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;13J;Résident ;All-FIMU;2698
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;13J;Touriste Français;All-FIMU;9562
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;14J;Résident ;All-FIMU;9890
2016-04-22;Vendredi;rural ouvrier;Populaire;Visiteur;14J;Touriste Français;All-FIMU;419
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;1J;Résident ;All-FIMU;4681
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;1J;Touriste Français;All-FIMU;1606
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;2J;Résident ;All-FIMU;5007
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;2J;Touriste Français;All-FIMU;2454
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;3J;Résident ;All-FIMU;9946
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;3J;Touriste Français;All-FIMU;2603
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;4J;Résident ;All-FIMU;5370
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;4J;Touriste Français;All-FIMU;4833
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;5J;Résident ;All-FIMU;7645
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;5J;Touriste Français;All-FIMU;7926
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;6J;Résident ;All-FIMU;265
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;6J;Touriste Français;All-FIMU;7301
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;7J;Résident ;All-FIMU;4538
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;7J;Touriste Français;All-FIMU;6962
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;8J;Résident ;All-FIMU;3096
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;8J;Touriste Français;All-FIMU;7826
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;9J;Résident ;All-FIMU;6640
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;9J;Touriste Français;All-FIMU;4346
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;10J;Résident ;All-FIMU;5699
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;10J;Touriste Français;All-FIMU;4921
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;11J;Résident ;All-FIMU;9371
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;11J;Touriste Français;All-FIMU;7821
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;12J;Résident ;All-FIMU;7609
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;12J;Touriste Français;All-FIMU;274
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;13J;Résident ;All-FIMU;9073
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;13J;Touriste Français;All-FIMU;1280
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;14J;Résident ;All-FIMU;6010
2016-04-22;Vendredi;rural traditionnel;Populaire;Visiteur;14J;Touriste Français;All-FIMU;349
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;1J;Résident ;All-FIMU;6102
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;1J;Touriste Français;All-FIMU;5136
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;2J;Résident ;All-FIMU;6818
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;2J;Touriste Français;All-FIMU;7940
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;3J;Résident ;All-FIMU;7950
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;3J;Touriste Français;All-FIMU;7906
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;4J;Résident ;All-FIMU;7267
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;4J;Touriste Français;All-FIMU;423
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;5J;Résident ;All-FIMU;141
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;5J;Touriste Français;All-FIMU;6966
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;6J;Résident ;All-FIMU;121
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;6J;Touriste Français;All-FIMU;6727
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;7J;Résident ;All-FIMU;1384
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;7J;Touriste Français;All-FIMU;885
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;8J;Résident ;All-FIMU;9054
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;8J;Touriste Français;All-FIMU;5142
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;9J;Résident ;All-FIMU;9307
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;9J;Touriste Français;All-FIMU;8888
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;10J;Résident ;All-FIMU;6928
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;10J;Touriste Français;All-FIMU;9199
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;11J;Résident ;All-FIMU;696
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;11J;Touriste Français;All-FIMU;7035
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;12J;Résident ;All-FIMU;7040
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;12J;Touriste Français;All-FIMU;6095
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;13J;Résident ;All-FIMU;2071
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;13J;Touriste Français;All-FIMU;2677
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;14J;Résident ;All-FIMU;7780
2016-04-22;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;14J;Touriste Français;All-FIMU;5428
2016-04-22;Vendredi;urbain defavorise;Populaire;Visiteur;1J;Résident ;All-FIMU;1151
2016-04-22;Vendredi;urbain defavorise;Populaire;Visiteur;1J;Touriste Français;All-FIMU;1144
2016-04-22;Vendredi;urbain defavorise;Populaire;Visiteur;2J;Résident ;All-FIMU;975
2016-04-22;Vendredi;urbain defavorise;Populaire;Visiteur;2J;Touriste Français;All-FIMU;4847
2016-04-22;Vendredi;urbain defavorise;Populaire;Visiteur;3J;Résident ;All-FIMU;3383
